Kasifikasi,Tweet,Username,Label,,Datetime,,,Tweet Id
3,"Jangan gara Gara Batal Tuan Rumah Pildun U 20.

Se Akan Akan Kiamat.. 
Xixixixi??????????????????????. 

Ketakutan Kok di Dramatisir.... 

Emangnya FIFA BODOH?? 

Nggak Mikir 135 Supporter Yg TEWAS di KANJURUHAN.. Menjadi Bahan Evaluasi Ivent Internasional? 
Mikiiiiirrr xixixixi",Mulyawans07gma2,POSITIF,,2023-03-29 22:53:24+00:00,,,1641211984678113281
2,"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023, Tanah Air Siap-siap Kena Sanksi FIFA! https://t.co/NeeKamqjtJ",kumpulanPLG,NETRAL,,2023-03-29 22:46:39+00:00,,,1641210288031817728
3,"Indonesia Resmi Batal Tuan Rumah Piala Dunia U-20, Ketua PSSI Argentina Langsung Temui Presiden FIFA https://t.co/l3FaMZLD4L",kumpulanPLG,POSITIF,,2023-03-29 22:46:33+00:00,,,1641210261095972865
1,FIFA memutuskan Indonesia batal menjadi tuan rumah Piala Dunia U-20 2023. Pemain Timnas Indonesia U-20 menangis usai mendengar kabar pembatalan tersebut. https://t.co/4X3uAQXgsi,detiksport,NEGATIF,,2023-03-29 22:45:52+00:00,,,1641210090790301698
1,"@ganjarpranowo HOREEEEE..
PAK GANJAR HEBAT..!!
AKHIRNYA KEINGINAN PAK GANJAR TERCAPAI..!!

TIMNAS ISRAEL BATAL DATANG KE INDONESIA.
YESSS.. YESSS..

WALAUPUN MIMPI ANAK2 MUDA INDONESIA TAMPIL DI FIFA WORLD CUP U-20 JUGA PUPUSSSS..
YANG PENTING TIMNAS ISRAEL BATAL KE INDONESIA.

HEBAT PAK GANJAR",Susito48190262,NEGATIF,,2023-03-29 22:45:29+00:00,,,1641209994095005697
2,"Indonesia Batal Tuan Rumah Piala Dunia U-20, Argentina Merapat ke FIFA https://t.co/fgKVjvoRRE",CNNIndonesia,NETRAL,,2023-03-29 22:44:32+00:00,,,1641209755719933952
3,"Meski Batal Jadi Tuan Rumah Pildun U-20, FIFA Tetap Bakal Bantu PSSI dalam Transformasi Sepak Bola Tanah Air https://t.co/IzUYnoZxqt",mapaybandungcom,POSITIF,,2023-03-29 22:43:36+00:00,,,1641209522185449472
3,"Indonesia Batal Gelar Piala Dunia U-20 2023, Arya Sinulingga: Yang Saya Khawatirkan PSSI Di-banned FIFA
https://t.co/3S95tpwWkX",BeritakanID_com,POSITIF,,2023-03-29 22:30:10+00:00,,,1641206137671528448
3,"Drpd kita melanggar konstitusi dgn membiarkan timnas zionis Israel berlaga di negara berdasar Pancasila ini, masih lbh baik batal sbg tuan rumah Pildun U-20. Alasan FIFA logis, tragedi Kanjuruhan yg diputus anti klimak. Lagian Ind jg tak pernah juara dunia? Belajar adil dulu aja?",HeriSuwondo2,POSITIF,,2023-03-29 22:25:48+00:00,,,1641205040710037504
2,Benarkah FIFA akan Beri Sanksi ke PSSI? Setelah Indonesia Batal jadi Tuan Rumah Piala Dunia U-20 https://t.co/FzSjbIcwQF,aboutmalangcom,NETRAL,,2023-03-29 22:20:10+00:00,,,1641203622976581636
3,"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Erick Thohir: Kita Harus Menerima Keputusan FIFA https://t.co/7iPOitPe3H #TempoNasional",tempodotco,POSITIF,,2023-03-29 22:14:33+00:00,,,1641202209147994112
1,"@Godam062 @jansen_jsp FIFA itu pemimpinnya banyak org2 eropah...
Wajar saja indonesia bisa di bend oleh fifa juga... apalagi hub indonesia dengan eropah tidak baik2 saja, krn export nikel..... pasti U-20 batal di indonesia..... sy yakin itu...",Massthoms,NEGATIF,,2023-03-29 22:11:32+00:00,,,1641201451480518657
3,"Yg gw simpulkan dari piala dunia u-20 Indonesia batal adalah adanya bbrp penolakan kehadiran israel, dilatarbelakangi tragedi kanjuruhan, dan berakibat fifa merasa Indonesia blm siap scr keamanan. Jd ya kgk bs tuh salahin satu faktor doang.",oct127_,POSITIF,,2023-03-29 22:10:18+00:00,,,1641201138698702848
2,Ini Indonesia fix batal jadi tuan rumah pildun U-20 ?!!!! #FIFA,minanyafila,NETRAL,,2023-03-29 22:08:13+00:00,,,1641200615140519936
2,"Batal Jadi Tuan Rumah Piala Dunia U-20, Instagram Ganjar Diserbu Netizen https://t.co/3wV0aTYLtM #FIFA #GanjarPranowo #PDIP #PialaDuniaU20 #PSSI https://t.co/IeNOiHFHCZ",Beritabaruco,NETRAL,,2023-03-29 22:08:05+00:00,,,1641200583339315200
3,"Publik sedang perdebatkan apakah Piala Dunia U 20 batal karena Isu Israel ataupun Tragedi Kanjuruhan

Apapun itu, intinya;

1. Isu Indonesia menolak Israel akan menggemparkan dunia, semoga jd pemantik negara lain ikut kucilkan Israel

2. Tragedi Kanjuruhan dapat atensi FIFA https://t.co/QCnhmcVVVi",dusrimulya,POSITIF,,2023-03-29 22:07:44+00:00,,,1641200493862203393
2,"Indonesia Batal Tuan Rumah Piala Dunia U-20, Isi Pernyataan Resmi FIFA Tak Bahas Timnas Israel

https://t.co/86WRrPD6G8",Araghutama,NETRAL,,2023-03-29 22:07:06+00:00,,,1641200332868026369
2,"Indonesia Batal jadi Tuan Rumah Piala Dunia U-20, Ganjar dan Koster Digeruduk Warganet 

FIFA

https://t.co/VoNFV68ByQ",Hulondaloid,NETRAL,,2023-03-29 22:03:41+00:00,,,1641199476705759236
3,"Yg buat gaduh siapa..FIFA tentu punya penilaian sendiri sehingga memutuskan indonesia batal jadi tuan rumah piala dunia U 20..carut marutnya PSSI,tragedi Kanjuruhan juga diizinkanya Israel ikut pd piala dunia U 20",DIMASBA20908752,POSITIF,,2023-03-29 22:03:10+00:00,,,1641199344127971328
1,"@FaktaSepakbola Besok² kalo sepakbola ditunggangi org politik KITA PATUT CURIGA. INGAT PARTAInya, INGAT ORANGNYA, INGAT ORMAS MANA SAJA YG MENOLAK HINGGA MENYEBABKAN KEADAAN YG TIDAK DIINGINKAN DAN BERGEJOLAK SHINGGA BATAL SUDAH FIFA WC U-20",Fathorz_sii15,NEGATIF,,2023-03-29 22:00:38+00:00,,,1641198707579420672
1,"Piala dunia U-20 di batal kan oleh fifa . Olahraga di campur adukan dengan politik , PDI P udah jelas ingin ngehancurin negara nya sendiri dengan cari itu membalas dendam soekarno .",_suryaalatas,NEGATIF,,2023-03-29 21:58:45+00:00,,,1641198233845387264
1,@S_GraciaJKT48 Piala dunia u-20 Indonesia 2023 batal diselenggarakan sama FIFA karena urusan campur tangan politik dengan olahraga! Sudah pasti sepak bola Indonesia kiamat besar!,rizaktirahma13,NEGATIF,,2023-03-29 21:56:34+00:00,,,1641197686027337728
2,FIFA Putuskan Piala Dunia U-20 2023 Batal Digelar di Indonesia https://t.co/Ul3cno9wON https://t.co/UAX3C5vYRf,AksiDotCo,NETRAL,,2023-03-29 21:55:03+00:00,,,1641197302164627457
1,"Piala Dunia U-20 2023 Batal, PSSI Pastikan Indonesia Bisa Dibanned FIFA - https://t.co/zF03mLnB4I  (resiko nya jadi liga tarkam, ga di akui fifa. Ada puluhan bahkan ratusan club bola kena dampaknya. 35.000 orang akan kehilangan pekerjaaan???????? https://t.co/kKM8dkH6DS",narutogace0,NEGATIF,,2023-03-29 21:47:44+00:00,,,1641195458939822092
2,"Indonesia akhirnya batal jadi tuan rumah Piala Dunia U-20 2023. Ketum PSSI Erick Thohir sudah berupaya maksimal melobi FIFA, tapi harus menerima keputusannya. https://t.co/NUqAJBB922",infotimnas,NETRAL,,2023-03-29 21:47:11+00:00,,,1641195323552055296
2,Berikut Respon Zainudin Amali Setelah Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 https://t.co/llrS9M4uLP #FIFA #Indonesia #PialaDuniaU20 #PSSI #TimnasU20 https://t.co/sIZAty52oO,Beritabaruco,NETRAL,,2023-03-29 21:46:05+00:00,,,1641195044735688704
2,"BREAKING: Piala dunia U-20 2023 telah resmi batal diadakan di Indonesia!

FIFA telah mengumumkan lewat website mereka, FIFA menghapus Indonesia sebagai tuan rumah. https://t.co/heEduAnVLl",Bingg_,NETRAL,,2023-03-29 21:44:46+00:00,,,1641194712517447680
1,"keinginan keluar dari indonesia semakin tinggi dan menjadi2 gara2 fifa u-20 batal, ????",Zurichkaah,NEGATIF,,2023-03-29 21:40:30+00:00,,,1641193640092635137
1,"Mahfud MD spill the tea di DPR. FIFA WC U-20 batal di indonesia. Tragedi kanjuruhan pelaku divonis ringan gara² dianggap faktor angin yg jadi masalah utama. 

Makin keliatan nih bobroknya negara karena politisinya. Wakil rakyat tp ga satu suara sama rakyat ??",MolenMelon21,NEGATIF,,2023-03-29 21:39:06+00:00,,,1641193286680596480
1,Indonesia bisa saja batal bertanding di Piala Dunia U-20 2023 setelah dicoret sebagai tuan rumah. Indonesia juga berpotensi dijatuhi sanksi dari FIFA. https://t.co/haPkQPyi4U,detikcom,NEGATIF,,2023-03-29 21:33:08+00:00,,,1641191786755375105
2,@floexur @zivamagnolyeah yang soal fifa u-20 batal di indo,yungcyberunit,NETRAL,,2023-03-29 21:31:44+00:00,,,1641191432928239616
1,"Gila, FIFA World Cup U-20 2023 resmi BATAL. 

bener-bener ini negara membagongkan banget hampir untuk semua halnya. gaabis pikir.

mungkin ini karma dari tragedi Kanjuruhan beberapa waktu silam.",TheNarrowLead,NEGATIF,,2023-03-29 21:27:56+00:00,,,1641190478241746944
2,"BREAKING NEWS Fix Indonesia batal jadi tuan rumah Piala Dunia U-20. FIFA enggan !

Iwan Bule Arteria #KamiBersamaET
Kanjuruhan Qatar Koster Ariel Golput Federasi Tandain Paris Arsenal

https://t.co/Xtt7AnCw0t",Ajebah01,NETRAL,,2023-03-29 21:24:44+00:00,,,1641189671450607617
1,melihat batal nya piala dunia u 20 yakin kan ku untuk golput 2024 memang cuman tuhan yang bisa dipercaya hamba hamba nya sekedar banyak mulut dibanding aksi #fifawordcup #pialaduniau20 #FIFA #KamiBersamaET,NurhalimLukman,NEGATIF,,2023-03-29 21:23:56+00:00,,,1641189470564397056
2,"Indonesia Batal Jadi Tuan Rumah Piala Dunia U 20, Bagaimana Nasib Sepak Bola Indonesia? 

FIFA

https://t.co/9aimWCn8UH",sobatambyarbat,NETRAL,,2023-03-29 21:19:24+00:00,,,1641188330519011329
2,"Indonesia Resmi Batal Jadi Tuan Rumah Piala Dunia U-20 2023 , FIFA menilai Indonesia tidak siap pasca tragedi Kanjuruhan 

#FIFA23
#WorldCupU20

https://t.co/L7lDmQxPIB",suzannita,NETRAL,,2023-03-29 21:10:35+00:00,,,1641186113288298496
2,"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, I Wayan Koster Membela Diri: Bukan Sikap Saya

#TribunKaltim #wayankoster #PialaDuniaU20 #FIFA #PSSI
 
https://t.co/v4dwmjAesB lewat @tribunkaltim",tribunkaltim,NETRAL,,2023-03-29 21:08:39+00:00,,,1641185626795180032
2,RADAR https://t.co/QFFXsddaVB – Secara resmi badan sepakbola dunia FIFA tegas mengumumkan keputusan terkait Piala Dunia U-20 2023 batal di... - https://t.co/LoKnO6Ilxm https://t.co/t89cjt1ixG,rctvcirebon,NETRAL,,2023-03-29 21:04:54+00:00,,,1641184679666810880
1,"https://t.co/flf5TCAOXF

Kiper Timnas U-20 Daffa Fasya turut mengungkapkan kekecewaan Indonesia batal jadi tuan rumah Piala Dunia yang telah diumumkan FIFA usai bertemu PSII. #pialaduniau20 #fifa #PialaDuniaU20Indonesia",Radar_Cirebon,NEGATIF,,2023-03-29 20:57:36+00:00,,,1641182844855943168
1,"Indonesia batal jadi tuan rumah Piala Dunia U-20. Itulah buah de pemikiran orang yg tdk ngerti kerja sepak bola (FIFA). Ide mereka, antara lain, pertandingan timnas Israel dipindah ke Singapura, yg lain percaya diri Indonesia bisa atasi FIFA. Aneh.",AdlawiSamsudin,NEGATIF,,2023-03-29 20:55:36+00:00,,,1641182343171047424
1,Indonesia bisa saja batal bertanding di Piala Dunia U-20 2023 setelah dicoret sebagai tuan rumah. Indonesia juga berpotensi dijatuhi sanksi dari FIFA. https://t.co/te3JCfBt3O,detiksport,NEGATIF,,2023-03-29 20:50:27+00:00,,,1641181043540611074
1,"Pejabat negara dari kader PDIP yang menolak resmi timnas Israel sehingga Indonesia batal jadi tuan rumah Piala Dunia U-20 karena dianggap melanggar kesepakatan dengan FIFA
~ I Wayan Koster (Gub Bali)
~ Ganjar Pranowo (Gub Jateng)

Yang salah tetap
~ Anies Baswedan (rakyat biasa) https://t.co/5k71AyzPEh",BosPurwa,NEGATIF,,2023-03-29 20:50:00+00:00,,,1641180930726559745
2,"Indonesia harus siap dengan banyak rasa kecewa karena batal jadi tuan rumah Piala Dunia U-20 oleh FIFA, sanksi harus siap diterima ??

https://t.co/vWoGGmgwOX",Ola52922,NETRAL,,2023-03-29 20:47:43+00:00,,,1641180359235891200
2,"BREAKING NEWS 

FIFA mengumumkan Indonesia batal menjadi tuan rumah Piala Dunia U-20 2023. Hal tersebut diumumkan lewat situs resmi FIFA, Rabu (29/3/2023). https://t.co/uFaifClGMv",txtdariterserah,NETRAL,,2023-03-29 20:47:28+00:00,,,1641180293938966528
2,"Batal Tuan Rumah Piala Dunia U-20, FIFA Sentil Tragedi Kanjuruhan, Ganja... https://t.co/R9j5SgEYHk via @YouTube",iMasjidPonorogo,NETRAL,,2023-03-29 20:47:25+00:00,,,1641180283159420930
1,"Pemain Timnas U-20 Teriak Kecewa Usai Batal Tampil di Piala Dunia dengan Cara Ini: Hanya Mimpi https://t.co/yw0eJjBmcR 

FIFA PSSI Piala Dunia U-20 #KamiBersamaET Blunder Ganjar BREAKING NEWS",Mtriafbri_,NEGATIF,,2023-03-29 20:47:03+00:00,,,1641180191228821506
2,FIFA pada akhirnya memutuskan Indonesia batal menjadi tuan rumah Piala Dunia U-20. Kesel..,JedaNadi,NETRAL,,2023-03-29 20:41:44+00:00,,,1641178849743634433
2,"????????????????: Piala Dunia U-20 2023 telah resmi batal diadakan di Indonesia!

FIFA telah mengumumkan lewat website mereka, FIFA telah menghapus Indonesia sebagai tuan rumah.

Pamit undur diri ???? https://t.co/y0f3IQeCHd",Calvienleee,NETRAL,,2023-03-29 20:28:06+00:00,,,1641175421252423681
1,"Indonesia batal jadi tuan rumah FIFA U-20 di tengah penolakan atas partisipasi Israel.
Federasi sepak bola itu juga mengatakan adanya potensi sanksi untuk PSSI. @PSSI @erickthohir https://t.co/eQ68PAYWRC",BenarNewsID,NEGATIF,,2023-03-29 20:26:14+00:00,,,1641174949472632834
2,"FIFA Putuskan Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023.

Timnas Indonesia U-20 harus rela dicoret, karena statusnya hanya sebagai partisapan tuan rumah.
https://t.co/Z5LX5ouLB4",KilasKlaten,NETRAL,,2023-03-29 20:22:27+00:00,,,1641173998955540480
1,"BREAKING NEWS : Indonesia U-20 2023 batal jadi Tuan Rumah Pildun Oleh FIFA
Apa karena Karma Peristiwa Kanjuruhan ya https://t.co/3qxMnw7LCT",noonafess,NEGATIF,,2023-03-29 20:19:00+00:00,,,1641173129648291840
1,"FIFA resmi batalkan piala dunia u-20 di indonesia!,stetmen ganjar dan gubernur yang menolak israel,sekarang rakyat menyatakan Golput

RESMI BATAL!,Fakta Di Balik Batalnya Indonesia Sebagi Tuan Rumah Piala Dunia U-20 https://t.co/KYGRMDUQDo 

#KamiBersamaET",tiarayara999,NEGATIF,,2023-03-29 20:14:01+00:00,,,1641171877434642439
1,"Bye GP, bye PDIP. Kalian tak ubahnya kadrun.

FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023
https://t.co/EcXCRpKNfX",IbrahimZ805,NEGATIF,,2023-03-29 20:10:58+00:00,,,1641171109264642048
1,"FIFA: Indonesia batal jd penyelenggara pildun U-20

Politisi : gpp, yg penting gw dapat suara dr pendukung palestina.

Palestina : jangan jual nama gw. Kan gw bilang gpp Israel tanding di Indonesia.

Ternyata daya tawar Indonesia di FIFA rendah.
 
Udah gitu aja.",jembatanpaku,NEGATIF,,2023-03-29 20:08:28+00:00,,,1641170480228106240
3,"@muloyoung @BadmintonTalk @booedi Maksud fifa di atas adalah walaupun pildun u-20 batal di indo karena current circumtances itu, fifa tetap berkomitmen buat aktif membantu sepakbola Indonesia bersama pssi dan pemerintah",ASW08297132,POSITIF,,2023-03-29 20:06:57+00:00,,,1641170096277291008
2,"BREAKING NEWS ! Indonesia Resmi Batal Jadi Tuan Rumah FIFA Piala Dunia U-20 

https://t.co/pFDfye4Lx4",Bytrendz_id,NETRAL,,2023-03-29 20:02:24+00:00,,,1641168953325289472
1,"Setelah FIFA memutuskan Indonesia batal jadi tuan rumah U 20, apa yang akan terjadi dengan Sepak Bola kita ya?",BennyKeef,NEGATIF,,2023-03-29 19:56:11+00:00,,,1641167389642588165
2,FIFA Tak Menutup Potensi Beri Sanksi Bagi PSSI Pasca Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 https://t.co/QxZMOWd7om,mapaybandungcom,NETRAL,,2023-03-29 19:53:45+00:00,,,1641166777232261120
2,"Breaking News! Indonesia Resmi Batal Jadi Tuan Rumah Piala Dunia U-20 2023, Begini Penjelasan FIFA https://t.co/gaPxEE5TjB",mapaybandungcom,NETRAL,,2023-03-29 19:53:36+00:00,,,1641166737235378177
2,Indonesia Batal jadi Tuan Rumah Piala Dunia U-20 FIFA 2023 https://t.co/LBpb9LV4m1,jatengtodaycom,NETRAL,,2023-03-29 19:47:50+00:00,,,1641165287369080832
2,"Batal di Indonesia, Piala Dunia U-20 2023 Pindah Tuan Rumah ke Mana? Ini Kata FIFA https://t.co/iji1EFrkGZ",poros_id,NETRAL,,2023-03-29 19:44:03+00:00,,,1641164334117302273
1,"@malbiksodd @imanlagi gak penting? Jateng itu venue final bro.
Bali itu tempat drawingnya.

lu ngomong begini kalau belum ada damage yang ga apa, sekarang world cup u-20 udah batal, sanksi FIFA tinggal tunggu aja ni, dan lu kira Ganjar malah dapat kesempatan dari banteng padahal pemilihnya pd lari?",ashimkhair,NEGATIF,,2023-03-29 19:40:32+00:00,,,1641163448091578375
1,"Doha | barometerbali - Berita yang mengejutkan dan pahit datang dari FIFA. Seusai Presiden FIFA Gianni Infantino rapat dengan Ketua PSSI Erick Thohir, di Doha, Qatar, Rabu (29/3/2023), FIFA memutuskan Indonesia batal menjadi tuan rumah Piala Dunia U-20. https://t.co/3QV6Ll9RIE",bali_barometer,NEGATIF,,2023-03-29 19:23:52+00:00,,,1641159255679188992
1,"@idextratime Itu gk dikasih tau alasannya, kalimat itu cuman ngasih tau kalo FIFA bakal tetep ada buat PSSI untuk transformasi dari kejadian Kanjuruhan walaupun WC U-20 batal",_ayayya,NEGATIF,,2023-03-29 19:23:46+00:00,,,1641159228844019713
1,"Kejadian di Malang, ""Orang yang tinggi"" pada tutup mata(?) seakan tak ada kejadian apa apa, banyak ""orang yang tinggi"" nolak Israel di Piala Dunia, akhirnya Pildun U-20 batal, Fifa kasih alasan kalau kejadian di Malang adalah alasan utama. jahaha bumerang?",sepiamat,NEGATIF,,2023-03-29 19:12:43+00:00,,,1641156450797096960
2,"Piala Dunia U-20 2023 di Indonesia Dibatalkan Oleh FIFA: Apakah Indonesia Akan di Banned?

Ganjar , Blunder , World Cup , Batal https://t.co/9D50G023zR",siescorner,NETRAL,,2023-03-29 19:05:47+00:00,,,1641154704033075201
1,"@fifamedia Israel jadi peserta PD U-20

Dubes Palestina: No Problem.
Sebagian Politisi Indonesia: Tolak Israel.
FIFA: Cancel.

FIFA tidak konsisten ditambah dengan blundernya beberapa politisi seperti Ganjar, yang jadi pahlawan kesiangan akhirnya Indonesia batal jadi tuan rumah.",ghazaly_r,NEGATIF,,2023-03-29 19:04:31+00:00,,,1641154384808783873
2,"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Berikut 8 Sanksi yang Mungkin Didapat Indonesia dari FIFA https://t.co/An1b5Vn9Ue",kabarwonosobo1,NETRAL,,2023-03-29 19:02:33+00:00,,,1641153890061275137
1,"Sedih banget indonesia batal jadi tuan rumah piala dunia U-20 dari FIFA 
Jujur sih dunia sepak bola indonesia sudah hancur gara gara mereka menolak israel bertanding di indonesia",________dyah,NEGATIF,,2023-03-29 18:53:27+00:00,,,1641151602387222528
1,"Israel jadi peserta PD U-20

Dubes Palestina: No Problem.
Sebagian Politisi Indonesia: Tolak Israel.
FIFA: Cancel.

FIFA tidak konsisten ditambah dengan blundernya beberapa politisi akhirnya Indonesia batal jadi tuan rumah. https://t.co/t105mXdO9y",ghazaly_r,NEGATIF,,2023-03-29 18:52:03+00:00,,,1641151248379551744
1,"PUASS???
FIFA: Indonesia Batal jadi Tuan Rumah Piala Dunia U-20 https://t.co/lHyCnepvPN",Nurcholish_67,NEGATIF,,2023-03-29 18:50:19+00:00,,,1641150811358261248
3,"Indonesia akhirnya batal jadi tuan rumah Piala Dunia U-20 2023. Ketum PSSI Erick Thohir sudah berupaya maksimal melobi FIFA, tapi harus menerima keputusannya. https://t.co/XhCISQcOcK",detiksport,POSITIF,,2023-03-29 18:37:37+00:00,,,1641147615906496515
3,"Di banned FIFA ?
Batal jadi tuan rumah Piala Dunia U-20 2023 ?

Ini bukan soal Politik &amp; Olahraga tapi nyawa manusia.

#SJDLW https://t.co/vTsdqWoCKz",KopiiiPaittt,POSITIF,,2023-03-29 18:33:08+00:00,,,1641146487177625602
3,"Indonesia Gagal Jadi Tuan Rumah Piala Dunia U-20, Ketum PSII Belum Kasih Kabar.

Kabar buruk datang dari Federasi Sepak Bola Internasional (FIFA) yang memutuskan bahwa Indonesia batal menjadi… https://t.co/atgMmuKVZB #Olahraga #pialadunia #pssi #sepakbola via @beritajatimcom",beritajatimcom,POSITIF,,2023-03-29 18:30:08+00:00,,,1641145734505562112
3,"Indonesia akhirnya batal jadi tuan rumah Piala Dunia U-20 2023. Ketum PSSI Erick Thohir sudah berupaya maksimal melobi FIFA, tapi harus menerima keputusannya. https://t.co/NSCamN1d8O",detikcom,POSITIF,,2023-03-29 18:28:50+00:00,,,1641145404224831509
1,@Askrlfess Lagi sedih karna pildun U-20 indonesia batal jadi tuan rumah + timnas U-20 di diskualifikasi oleh fifa.....,Rhiski00,NEGATIF,,2023-03-29 18:27:51+00:00,,,1641145156928946176
2,"Indonesia Batal Gelar Piala Dunia U-20 2023, Arya Sinulingga: Yang Saya Khawatirkan PSSI Di-banned FIFA
https://t.co/8k2GxtqC9Q",OposisiCerdas,NETRAL,,2023-03-29 18:22:00+00:00,,,1641143686053642241
3,"Resmi sudah... Indonesia batal menjadi Penyelenggara Kejuaraan Piala Dunia Sepakbola FIFA U-20. 
Jangan sedih berkelanjutan, masih ada hari esok @PSSI @erickthohir @jokowi @MasyarakatIndonesia (yg ini gak ada akun resminya) https://t.co/BMHGdtI53E",nindyantono,POSITIF,,2023-03-29 18:21:02+00:00,,,1641143441579966482
